Plant_sp_paper	Plant_name_accepted	Plant_sp_current	Plant_genus_current	Plant_family_current	life_form	fruit_type	husk	color	color_code	fruit_le_cm	fruit_wd_cm	seed_le_cm	seed_wd_cm	seed_diam_cm	n_seeds
Mastichodendron_capiri	Sideroxylon_capiri	Sideroxylon_capiri	Sideroxylon	Sapotaceae	NA	NA	NA	NA	NA	2.3	2.06	NA	NA	NA	1
Micropholis_brochidodroma	Micropholis_brochidodroma	Micropholis_brochidodroma	Micropholis	Sapotaceae	tree	berry	P	yellow	F	2.7	2	NA	NA	NA	1
Micropholis_casaquiarensis	Micropholis_casiquiarensis	Micropholis_casiquiarensis	Micropholis	Sapotaceae	tree	berry	P	yellow	F	2.7	2	NA	NA	NA	1
Micropholis_cayannensis	Micropholis_cayennensis	Micropholis_cayennensis	Micropholis	Sapotaceae	tree	berry	P	yellow	F	4	4	NA	1.3	1.3	2
Micropholis_cayennensis	Micropholis_cayennensis	Micropholis_cayennensis	Micropholis	Sapotaceae	tree	berry	P	yellow	F	4	4	NA	1.3	1.3	2
Micropholis_compacta	Micropholis_compta	Micropholis_compta	Micropholis	Sapotaceae	NA	NA	NA	NA	NA	13	NA	NA	0.6	0.6	NA
Micropholis_compta	Micropholis_compta	Micropholis_compta	Micropholis	Sapotaceae	NA	NA	NA	NA	NA	13	NA	NA	0.6	0.6	NA
Micropholis_crassipedicellata	Micropholis_crassipedicellata	Micropholis_crassipedicellata	Micropholis	Sapotaceae	tree	berry	P	yellow	F	3	2.6	NA	0.85	0.85	1
Micropholis_cylindrocarpa	Micropholis_cylindrocarpa	Micropholis_cylindrocarpa	Micropholis	Sapotaceae	tree	berry	P	yellow	F	3.8	2.3	NA	1.5	1.5	2
Micropholis_cyrtobotria	Micropholis_guyanensis	Micropholis_guyanensis	Micropholis	Sapotaceae	tree	berry	P	yellow	F	2.5	2	1.6	0.9	0.9	1
Micropholis_egensis	Micropholis_egensis	Micropholis_egensis	Micropholis	Sapotaceae	tree	berry	P	yellow	F	2.3	2	NA	1.654	1.654	2
Micropholis_gardneriana	Micropholis_gardneriana	Micropholis_gardneriana	Micropholis	Sapotaceae	tree	berry	P	yellow	F	3	2.6	NA	0.85	0.85	1
Micropholis_guianensis	Micropholis_guyanensis	Micropholis_guyanensis	Micropholis	Sapotaceae	tree	berry	P	yellow	F	2.5	2	1.6	0.9	0.9	1
Micropholis_guyanensis	Micropholis_guyanensis	Micropholis_guyanensis	Micropholis	Sapotaceae	tree	berry	P	yellow	F	2.5	2	1.6	0.9	0.9	1
Micropholis_longipedicellata	Micropholis_longipedicellata	Micropholis_longipedicellata	Micropholis	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Micropholis_melinoneana	Micropholis_melinoniana	Micropholis_melinoniana	Micropholis	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Micropholis_melinoniana	Micropholis_melinoniana	Micropholis_melinoniana	Micropholis	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Micropholis_mensalis	Micropholis_mensalis	Micropholis_mensalis	Micropholis	Sapotaceae	tree	berry	P	yellow	F	5	2.25	NA	NA	NA	1
Micropholis_obscura	Micropholis_obscura	Micropholis_obscura	Micropholis	Sapotaceae	tree	berry	P	yellow	F	2	1.5	NA	1.3	1.3	1
Micropholis_sp	Micropholis	sp	Micropholis	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Micropholis_venulosa	Micropholis_venulosa	Micropholis_venulosa	Micropholis	Sapotaceae	tree	berry	P	yellow	F	1.41	1.21	1.07	0.52	0.52	1
Milkara_amazonica	Manilkara_bidentata_subsp._surinamensis	Manilkara_bidentata	Manilkara	Sapotaceae	tree	berry	P	orange	F	2.75	2.15	2.5	1.6	1.6	2
Mimusops_elengi	Manilkara_kauki	Manilkara_kauki	Manilkara	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Mimusops_elengi	Mimusops_elengi	Mimusops_elengi	Mimusops	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Minilkara_sp	Manilkara	sp	Manilkara	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Nemaluma_engleri	Pouteria_engleri	Pouteria_engleri	Pouteria	Sapotaceae	tree	berry	P	orange	F	3.3	2.9	NA	2.88	2.88	1
Neoxythece_elegans	Pouteria_elegans	Pouteria_elegans	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pouteria_ambelaniifolia	Pouteria_ambelaniifolia	Pouteria_ambelaniifolia	Pouteria	Sapotaceae	tree	berry	P	yellow	F	3	3	NA	2.88	2.88	2
Pouteria_anomala	Pouteria_anomala	Pouteria_anomala	Pouteria	Sapotaceae	tree	berry	P	yellow	F	4.2	3.9	NA	2.8	2.8	2
Pouteria_bangii	Pouteria_bangii	Pouteria_bangii	Pouteria	Sapotaceae	tree	berry	P	yellow	F	2.75	1.82	1.99	0.94	0.94	2
Pouteria_bapeba	Pouteria_bapeba	Pouteria_bapeba	Pouteria	Sapotaceae	tree	berry	P	orange	F	5	4.5	1.8	1.3	1.3	2
Pouteria_bilocularis	Pouteria_bilocularis	Pouteria_bilocularis	Pouteria	Sapotaceae	tree	berry	P	yellow	F	5.5	4.8	NA	1.7	1.7	1
Pouteria_boliviana	Chrysophyllum_gonocarpum	Chrysophyllum_gonocarpum	Chrysophyllum	Sapotaceae	tree	berry	P	orange	F	NA	NA	NA	NA	NA	NA
Pouteria_bullata	Pouteria_bullata	Pouteria_bullata	Pouteria	Sapotaceae	tree	berry	P	yellow	F	5.86	4.71	3	1	1	2
Pouteria_caimito	Pouteria_caimito	Pouteria_caimito	Pouteria	Sapotaceae	tree	berry	P	yellow	F	3.5	2.5	2.3	1	1	3
Pouteria_campechiana	Pouteria_campechiana	Pouteria_campechiana	Pouteria	Sapotaceae	tree	berry	P	yellow	F	9	7.5	2.3	1.3	1.3	2
Pouteria_cladantha	Pouteria_cladantha	Pouteria_cladantha	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pouteria_cuspidata	Pouteria_cuspidata	Pouteria_cuspidata	Pouteria	Sapotaceae	tree	berry	P	yellow	F	2.6	2.25	NA	1.8	1.8	1
Pouteria_deliciosa	Pouteria_deliciosa	Pouteria_deliciosa	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pouteria_durlandii	Pouteria_durlandii	Pouteria_durlandii	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pouteria_egregia	Pouteria_egregia	Pouteria_egregia	Pouteria	Sapotaceae	tree	berry	P	yellow	F	2.7	2.5	NA	2.88	2.88	2
Pouteria_elegans	Pouteria_elegans	Pouteria_elegans	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pouteria_engleri	Pouteria_engleri	Pouteria_engleri	Pouteria	Sapotaceae	tree	berry	P	orange	F	3.3	2.9	NA	2.88	2.88	1
Pouteria_erythrochrysa	Pouteria_erythrochrysa	Pouteria_erythrochrysa	Pouteria	Sapotaceae	tree	berry	P	yellow	F	NA	NA	NA	NA	NA	1
Pouteria_filipes	Pouteria_filipes	Pouteria_filipes	Pouteria	Sapotaceae	tree	berry	P	yellow	F	2.7	2.5	NA	2.88	2.88	1
Pouteria_finbriata	Pouteria_fimbriata	Pouteria_fimbriata	Pouteria	Sapotaceae	tree	berry	P	orange	F	5	4	NA	NA	NA	1
Pouteria_foelata	Pouteria_foveolata	Pouteria_foveolata	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pouteria_fossicola	Pouteria_fossicola	Pouteria_fossicola	Pouteria	Sapotaceae	tree	berry	P	yellow	F	NA	NA	NA	NA	NA	2
Pouteria_franciscana	Pouteria_franciscana	Pouteria_franciscana	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pouteria_fransiscana	Pouteria_franciscana	Pouteria_franciscana	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pouteria_freitasii	Pouteria_freitasii	Pouteria_freitasii	Pouteria	Sapotaceae	tree	berry	P	yellow	F	4.8	4.3	NA	NA	NA	1
Pouteria_gardneri	Pouteria_gardneri	Pouteria_gardneri	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	1.83	1.52	1.64	0.77	0.77	1
Pouteria_glomerata	Pouteria_glomerata	Pouteria_glomerata	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pouteria_guianensis	Pouteria_guianensis	Pouteria_guianensis	Pouteria	Sapotaceae	tree	capsule	P	red	F	1.47	1.31	1.07	0.68	0.68	1
Pouteria_hispida	Pouteria_hispida	Pouteria_hispida	Pouteria	Sapotaceae	tree	berry	P	yellow	F	5.2	5	NA	3	3	2
Pouteria_laevigata	Pouteria_laevigata	Pouteria_laevigata	Pouteria	Sapotaceae	tree	berry	P	yellow	F	8	7	NA	2.5	2.5	6
Pouteria_langii	Pouteria_bangii	Pouteria_bangii	Pouteria	Sapotaceae	tree	berry	P	yellow	F	2.75	1.82	1.99	0.94	0.94	2
Pouteria_laurifolia	Pouteria_caimito	Pouteria_caimito	Pouteria	Sapotaceae	tree	berry	P	yellow	F	3.5	2.5	2.3	1	1	3
Pouteria_macrocarpa	Pouteria_macrocarpa	Pouteria_macrocarpa	Pouteria	Sapotaceae	tree	berry	P	yellow	F	9	8.8	NA	NA	NA	2
Pouteria_macrophylla	Pouteria_macrophylla	Pouteria_macrophylla	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	3	4	NA	1.5	1.5	2
Pouteria_manaosensis	Pouteria_manaosensis	Pouteria_manaosensis	Pouteria	Sapotaceae	tree	berry	P	yellow	F	5.6	4	NA	NA	NA	2
Pouteria_multiflora	Pouteria_multiflora	Pouteria_multiflora	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pouteria_nemorosa	Pouteria_nemorosa	Pouteria_nemorosa	Pouteria	Sapotaceae	tree	berry	P	yellow	F	NA	NA	NA	NA	NA	2
Pouteria_oblanceolata	Pouteria_oblanceolata	Pouteria_oblanceolata	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	2.75	1.25	1.25	NA
Pouteria_opposita	Pouteria_opposita	Pouteria_opposita	Pouteria	Sapotaceae	tree	berry	P	orange	F	3.6	3	NA	2	2	2
Pouteria_pariry	Pouteria_pariry	Pouteria_pariry	Pouteria	Sapotaceae	tree	berry	P	orange	F	7.5	5.2	NA	3.5	3.5	1
Pouteria_putamen–ovii	Pouteria	Pouteria_putamen–ovi	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pouteria_ramiflora	Pouteria_ramiflora	Pouteria_ramiflora	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	4.09	3.24	2.07	1.28	1.28	2
Pouteria_reticulata	Pouteria_reticulata	Pouteria_reticulata	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	5.3	NA	2	2	1
Pouteria_sagotiana	Pouteria_sagotiana	Pouteria_sagotiana	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pouteria_salicifolia	Pouteria_salicifolia	Pouteria_salicifolia	Pouteria	Sapotaceae	tree	berry	P	yellow	F	7.5	3.2	4	2	2	2
Pouteria_sapota	Pouteria_sapota	Pouteria_sapota	Pouteria	Sapotaceae	tree	berry	P	orange	F	20	8	10	5	5	2
Pouteria_sp	Pouteria	sp	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	3.35	1.98	1.98	NA
Pouteria_surinamensis	Pradosia_surinamensis	Pradosia_surinamensis	Pradosia	Sapotaceae	tree	berry	P	yellow	F	3.25	2.7	NA	2	2	1
Pouteria_surumensis	Pouteria_surumuensis	Pouteria_surumuensis	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	4	2.5	2.5	2
Pouteria_surumuensis	Pouteria_surumuensis	Pouteria_surumuensis	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pouteria_torta	Pouteria_torta	Pouteria_torta	Pouteria	Sapotaceae	tree	berry	P	yellow	F	5.6	4.4	2.66	1.45	1.45	2
Pouteria_trilocularis	Pouteria_trilocularis	Pouteria_trilocularis	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pouteria_ucuqui	Pouteria_ucuqui	Pouteria_ucuqui	Pouteria	Sapotaceae	tree	berry	P	yellow	F	10.5	7.75	NA	2.76	2.76	6
Pouteria_vernicosa	Pouteria_vernicosa	Pouteria_vernicosa	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pouteria_zostrata	Pouteria_rostrata	Pouteria_rostrata	Pouteria	Sapotaceae	tree	berry	P	yellow	F	2	1.7	NA	NA	NA	1
Pradosia_chochlearia	Pradosia_cochlearia	Pradosia_cochlearia	Pradosia	Sapotaceae	tree	berry	P	yellow	F	4.5	4	NA	2.1	2.1	1
Pradosia_kuhlmanii	Pradosia_kuhlmannii	Pradosia_kuhlmannii	Pradosia	Sapotaceae	tree	berry	P	yellow	F	3.2	2.5	NA	2.25	2.25	1
Pradosia_kuhlmannii	Pradosia_kuhlmannii	Pradosia_kuhlmannii	Pradosia	Sapotaceae	tree	berry	P	yellow	F	3.2	2.5	NA	2.25	2.25	1
Pradosia_ptychandra	Pradosia_ptychandra	Pradosia_ptychandra	Pradosia	Sapotaceae	tree	berry	P	orange	F	3.5	4	NA	1.8	1.8	1
Pradosia_sp	Pradosia	sp	Pradosia	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Pradosia_surinamensis	Pradosia_surinamensis	Pradosia_surinamensis	Pradosia	Sapotaceae	tree	berry	P	yellow	F	3.25	2.7	NA	2	2	1
Rhamdia_sp	Mimusops	sp	Mimusops	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Richardela_sp	Pouteria	sp	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Richardella_sp	Pouteria	sp	Pouteria	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sacaulus_sp	Sarcaulus	sp	Sarcaulus	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sapotaceae_sp	Sapotaceae	sp	Sapotaceae	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sarcaulus_brasiliensis	Sarcaulus_brasiliensis	Sarcaulus_brasiliensis	Sarcaulus	Sapotaceae	tree	berry	P	yellow	F	2.3	2	1.6	1.1	1.1	1
Sarcaulus_sp	Sarcaulus	sp	Sarcaulus	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sideroxylon_capiri	Sideroxylon_capiri	Sideroxylon_capiri	Sideroxylon	Sapotaceae	NA	NA	NA	NA	NA	2.3	2.06	NA	NA	NA	1
Sideroxylon_foetidissimum	Sideroxylon_foetidissimum	Sideroxylon_foetidissimum	Sideroxylon	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sideroxylon_obtusifolium	Sideroxylon_obtusifolium	Sideroxylon_obtusifolium	Sideroxylon	Sapotaceae	tree	berry	A	black	F	2	1.8	NA	1.28	1.28	1
Sideroxylum_persimilis	Sideroxylon_persimile	Sideroxylon_persimile	Sideroxylon	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Sprucella_sp	Micropholis	sp	Micropholis	Sapotaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Schlegelia_paraensis	Schlegelia_paraensis	Schlegelia_paraensis	Schlegelia	Schlegeliaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Schlegelia_parviflora	Schlegelia_parviflora	Schlegelia_parviflora	Schlegelia	Schlegeliaceae	liana	NA	A	red	F	0.8	0.9	0.3	0.1	0.1	45
Schlegelia_ramizii	Schlegelia_parviflora	Schlegelia_parviflora	Schlegelia	Schlegeliaceae	liana	NA	A	red	F	0.9	0.8	0.3	0.1	0.1	45
Schoepfia_lucida	Schoepfia_lucida	Schoepfia_lucida	Schoepfia	Schoepfiaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Buddleja_incana	Buddleja_incana	Buddleja_incana	Buddleja	Scrophulariaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Buddleja_sp	Buddleja	sp	Buddleja	Scrophulariaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Simaba_orinocensis	Simaba_orinocensis	Simaba_orinocensis	Simaba	Simaroubaceae	tree	drupe	A	red	F	1.5	1	NA	1.43	1.43	1
Simarouba_amara	Simarouba_amara	Simarouba_amara	Simarouba	Simaroubaceae	tree	drupe	A	black	F	1.3	1	1.1	0.5	0.5	1
Simarouba_glauca	Simarouba_glauca	Simarouba_glauca	Simarouba	Simaroubaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Simaruba_amara	Simarouba_amara	Simarouba_amara	Simarouba	Simaroubaceae	tree	drupe	A	black	F	1.3	1	1.1	0.5	0.5	1
Simaruba_glauca	Simarouba_glauca	Simarouba_glauca	Simarouba	Simaroubaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Simauruba_glauca	Simarouba_glauca	Simarouba_glauca	Simarouba	Simaroubaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Siparuna_cristata	Siparuna_cristata	Siparuna_cristata	Siparuna	Siparunaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Siparuna_decipiens	Siparuna_decipiens	Siparuna_decipiens	Siparuna	Siparunaceae	NA	berry	A	red	F	1.3	1.2	NA	NA	NA	NA
Siparuna_guianensis	Siparuna_guianensis	Siparuna_guianensis	Siparuna	Siparunaceae	tree	berry	A	red	F	0.88	0.87	0.47	0.36	0.36	4
Siparuna_pauciflora	Siparuna_pauciflora	Siparuna_pauciflora	Siparuna	Siparunaceae	tree	berry	A	red	F	1	1	NA	0.7	0.7	3
Siparuna_sp	Siparuna	sp	Siparuna	Siparunaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Smilax_brasiliensis	Smilax_brasiliensis	Smilax_brasiliensis	Smilax	Smilacaceae	NA	NA	NA	NA	NA	0.73	0.74	0.53	0.53	0.53	1
Smilax_fluminensis	Smilax_fluminensis	Smilax_fluminensis	Smilax	Smilacaceae	NA	NA	NA	NA	NA	1.02	0.91	0.5	0.41	0.41	NA
Smilax_rufescens	Smilax_rufescens	Smilax_rufescens	Smilax	Smilacaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Smilax_sp	Smilax	sp	Smilax	Smilacaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Acnistus_arborescens	Iochroma_arborescens	Iochroma_arborescens	Iochroma	Solanaceae	NA	NA	NA	NA	NA	0.72	0.7	NA	NA	NA	13
Acnistus_sp	Iochroma	sp	Iochroma	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Aureliana_sp	Athenaea	sp	Athenaea	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Belucia_sp	Physochlaina	sp	Physochlaina	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Capsicum_annuum	Capsicum_annuum	Capsicum_annuum	Capsicum	Solanaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cestrum_auriculatum	Cestrum_auriculatum	Cestrum_auriculatum	Cestrum	Solanaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cestrum_mariquitense	Cestrum_mariquitense	Cestrum_mariquitense	Cestrum	Solanaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cestrum_parqui	Cestrum_parqui	Cestrum_parqui	Cestrum	Solanaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Cestrum_racemosum	Cestrum_racemosum	Cestrum_racemosum	Cestrum	Solanaceae	tree	berry	A	black	F	0.6	0.4	NA	NA	NA	3
Cestrum_schlechtendahlii	Cestrum_schlechtendalii	Cestrum_schlechtendalii	Cestrum	Solanaceae	NA	berry	A	black	F	1	0.95	0.48	0.255	0.255	4
Cestrum_sp	Cestrum	sp	Cestrum	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Cyphomandra_corymbiflora	Solanum_corymbiflorum	Solanum_corymbiflorum	Solanum	Solanaceae	NA	berry	A	NA	NA	4.2	2.7	0.32	0.26	0.26	175
Cyphomandra_sp	Solanum	sp	Solanum	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Duckeodendron_cestroides	Duckeodendron_cestroides	Duckeodendron_cestroides	Duckeodendron	Solanaceae	tree	berry	P	yellow	F	6.3	4	NA	NA	NA	30
Dyssochroma_viridiflorum	Dyssochroma_viridiflorum	Dyssochroma_viridiflorum	Dyssochroma	Solanaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Eriolarynx_lorentzii	Eriolarynx_lorentzii	Eriolarynx_lorentzii	Eriolarynx	Solanaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lycianthes_geminifolia	Lycianthes_geminiflora	Lycianthes_geminiflora	Lycianthes	Solanaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lycianthes_glandulosa	Lycianthes_glandulosa	Lycianthes_glandulosa	Lycianthes	Solanaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Lycianthes_multiflora	Lycianthes_multiflora	Lycianthes_multiflora	Lycianthes	Solanaceae	NA	NA	NA	NA	NA	NA	1.3	NA	NA	NA	NA
Lycianthes_pauciflora	Lycianthes_pauciflora	Lycianthes_pauciflora	Lycianthes	Solanaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Markea_panamensis	Hawkesiophyton_panamense	Hawkesiophyton_panamense	Hawkesiophyton	Solanaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Markea_ulei	Hawkesiophyton_ulei	Hawkesiophyton_ulei	Hawkesiophyton	Solanaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Merinthopodium_neuranthum	Merinthopodium_neuranthum	Merinthopodium_neuranthum	Merinthopodium	Solanaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Physalis_angulata	Physalis_angulata	Physalis_angulata	Physalis	Solanaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Physalis_pubescens	Physalis_pubescens	Physalis_pubescens	Physalis	Solanaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Physalis_sp	Physalis	sp	Physalis	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Schultesianthus_venosus	Schultesianthus_venosus	Schultesianthus_venosus	Schultesianthus	Solanaceae	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
Solanum_acerifolium	Solanum_acerifolium	Solanum_acerifolium	Solanum	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Solanum_aculeatissimum	Solanum_aculeatissimum	Solanum_aculeatissimum	Solanum	Solanaceae	shrub	berry	A	green	F	3	NA	0.3	0.3	0.3	30
Solanum_aligerum	Solanum_aligerum	Solanum_aligerum	Solanum	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Solanum_americanum	Solanum_americanum	Solanum_americanum	Solanum	Solanaceae	NA	berry	A	NA	NA	0.57	0.53	0.17	0.13	0.13	44
Solanum_aphyodedron	Solanum_aphyodendron	Solanum_aphyodendron	Solanum	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Solanum_aphyodendron	Solanum_aphyodendron	Solanum_aphyodendron	Solanum	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Solanum_arboreum	Solanum_arboreum	Solanum_arboreum	Solanum	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Solanum_argenteum	Solanum_argenteum	Solanum_argenteum	Solanum	Solanaceae	shrub	berry	A	green	F	1.2	1	0.35	0.35	0.35	20
Solanum_argetium	Solanum_argenteum	Solanum_argenteum	Solanum	Solanaceae	shrub	berry	A	green	F	1.2	1	0.35	0.35	0.35	20
Solanum_asperolanatum	Solanum_asperolanatum	Solanum_asperolanatum	Solanum	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Solanum_asperum	Solanum_argenteum	Solanum_argenteum	Solanum	Solanaceae	shrub	berry	A	green	F	1.2	1	0.35	0.35	0.35	20
Solanum_atropurpureum	Solanum_atropurpureum	Solanum_atropurpureum	Solanum	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Solanum_betaceum	Solanum_betaceum	Solanum_betaceum	Solanum	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Solanum_bicolor	Solanum_argenteum	Solanum_argenteum	Solanum	Solanaceae	shrub	berry	A	green	F	1.2	1	0.35	0.35	0.35	20
Solanum_caavurana	Solanum_caavurana	Solanum_caavurana	Solanum	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Solanum_cinnamomeum	Solanum_cinnamomeum	Solanum_cinnamomeum	Solanum	Solanaceae	NA	berry	A	NA	NA	2.05	NA	NA	0.2	0.2	NA
Solanum_cinnamomum	Solanum_cinnamomeum	Solanum_cinnamomeum	Solanum	Solanaceae	NA	berry	A	NA	NA	2.05	NA	NA	0.2	0.2	NA
Solanum_claviceps	Solanum_palinacanthum	Solanum_palinacanthum	Solanum	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Solanum_confusum	Solanum_confusum	Solanum_confusum	Solanum	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Solanum_crinitum	Solanum_crinitum	Solanum_crinitum	Solanum	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Solanum_depauperatum	Solanum_depauperatum	Solanum_depauperatum	Solanum	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Solanum_diflorum	Solanum_pseudocapsicum	Solanum_pseudocapsicum	Solanum	Solanaceae	NA	berry	A	NA	NA	1.58	1.51	0.27	0.22	0.22	15
Solanum_diploconos	Solanum_diploconos	Solanum_diploconos	Solanum	Solanaceae	NA	berry	A	NA	NA	4.6	3.7	0.4	0.3	0.3	100
Solanum_enoplacalix	Solanum_volubile	Solanum_volubile	Solanum	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Solanum_erianthum	Solanum_erianthum	Solanum_erianthum	Solanum	Solanaceae	NA	berry	A	NA	NA	NA	NA	NA	NA	NA	NA
Solanum_grandiflorum	Solanum_bonariense	Solanum_bonariense	Solanum	Solanaceae	NA	berry	A	NA	NA	1.6	1.4	NA	NA	NA	20
Solanum_granuloso-leprosum	Solanum_granuloso-leprosum	Solanum_granuloso-leprosum	Solanum	Solanaceae	NA	berry	A	NA	F	1.4	1.3	0.23	0.18	0.18	132
